"Tão ruim quanto o outro, no aroma até da a impressão que o vinho vai ser bom, a merlot mostra sua cara no aroma. Mas no paladar ele parece um remédio amargo que da medo de engolir. Horrível.",Product,,
"Vinho suave, fácil de agradar a diversos paladares, confesso que me surpreendi, não só recomendo como vou recomprar, excelente custo x benefício.",Product,,
A Provence realmente é especialista em rosés. Este tinto foi um dos piores exemplares que a Wine nos trouxe ate agora.,Product,,
"Um vinho para ser tomado jovem. Devo confessar que quando vi a cor do vinho, achei que não seria muito bom. Mas foi uma excelente supresa, um vinho super gostoso e muito redondo. Para uma noite fresca de verao, combina super bem com uns queijinhos, pates e boa companhia.",Product,,
"rolha aglomerada, bonita cor, translúcido indicando pouco corpo (médio pra leve), bastante frutado, elegante, equilibrado, média acidez e taninos bem tranquilos. O meu veio com uma surpresa: um inseto francês ""premium"" na garrafa, que infelizmente só senti na boca.",Product,,
"vinho jovem, com aroma de frutas e notas sutis de amadurecimento, acidez presente, taninos maduros, de média persistência aromática. Enfim, um vinho equilibrado e ótimo para o verão.",Product,,
Muito refrescante.,Product,,
Cerveja muito boa! Você sente um sabor leve de coentro com um final refrescante de laranja. É uma cerveja refrescante que chama um bom queijo como aperitivo.,Product,,
"Excelente. Gostei muito da acidez, limão, cítricos, mineral. Quando tiver uma nova promoção comprarei novamente.",Product,,
"Vinho sem mistério. Ficou perfeito com macarrão caseiro ( massa fresca) ao molho branco. È a chardonnay mesmo! pelo custo/benefício dou cinco estrelas. Wine, bem que vocês poderiam colocar a venda no título gourmet farinhas especiais para massas.",Product,,
Comprei esse vinho porque ao ler a ficha técnica senti vontade de provar estava na promoção! Eu e meu marido apreciamos muito é refrescante uma pena estar indisponível vou ficar na torcida para que volte a ser vendido por favor me comuniquem obrigada wine,Product,,
"Ótimo vinho, bem encorpado, arriscamos após o jantar com chocolate branco e ficou muito bom.",Product,,
"Muito bom, infelizmente comprei apenas uma garrafa. Favor avise quando tiver disponível.",,Store,
"Suave, macio e volátil. Essas foram minhas impressões. Despretensioso e me pareceu apropriado para beber com amigos de forma bastante informal e descontraída. Agradou bastante. Comprarei novamente.",Product,,
"Excelente opção para nosso verão. Leve, frutado, agradável de beber. Infelizmente não acreditei no vinho e comprei apenas uma garrafa na promoção a 19,89. Neste valor é um custo x benefício imbatível !",Product,,
"Muito bom com excelente custo benefício, ótimo para uma festa informal, leve, frutado e muito fácil de beber. No verão à beira da piscina uma ótima pedida. Ainda mais com o preço comprado durante a promoção de 09 anos de Wine. Só me arrependo de não ter comprado mais à época...",Product,,
"Blend maravilhoso! Vinho leve, aromático e delicioso!",Product,,
Leve e refrescante. Muito bom para os dias de sol.,Product,,
Um dos melhores Roses que experimentei... Delicioso... Frutado.. Refrescante...,Product,,
Ótimo vinho aroma as frutas dos intensos na boca nuances de chocolate baunilha e tosta Taninos macios ótimo final Recebi pelo clube Wine one e comprei novamente. Recomendo,Product,,
"O vinho é maravilhoso, harmonizado com pizza de três queijos. Corpo médio e sabor incomparável pelo preço.",Product,,
"Na descrição do somellier da Wine é um vinho fermentado em barricas de carvalho. Na ficha técnica, no entanto, há a informação de que passou 12 meses em tanques de aço inox... Qual é a informação correta?",Product,,
"Esperava mais, não é um vinho ruim, mas para ser bom falta um pouco. Não acho que seria um vinho Classic. Não repetirei.",Product,,
"apenas uma palavra, sensacional!!",Product,,
"Muito bom,perfeito equilíbrio estrutural e a combinação das castas foi excelente,harmonizou bem com espetinho de camarão na brasa.",Product,,
"Depois que provei o Zinfandel - Barefoot fiquei preocupado com essa garrafa de Merlot que tinha adquirido no mesmo envio... Excelente surpresa: apesar do corpo médio é realmente muito gostoso. Faz inveja a alguns Merlot de preço muito mais caro. As mulheres vão adorar. Quem ainda é reticente aos vinhos com mais tanino e robustos tem aí uma bela opção: é leve, macio e saboroso. Pelo preço, valeu! Aprovado.",Product,,
"Em anos de Clube W One, foi um dos melhores, senão o melhor que recebi. Aroma adocicado e na boca bem fresco e frutado. Harmonizei com vaca atolada e ficou muito bom.",Product,,
"Gostei bastante do vinho. Muito bem feito. Vinho leve, mas com presença no paladar.Aroma de groselha, tabaco e ameixa.",Product,,
Saboroso!,Product,,
"Razoável, apenas.",,,
"Olhos, vermelho profundo com halos levemente acastanhados. No nariz apresenta pimentão verde, notas de rusticidade, após 30 min alcool perfumado, algo doce remetendo a ameixa, leve frescor mentolado. Na boa, acidez alta, corpo médio leve, alcool médio alto, açucar presente mas sutil, taninos um pouco ríspidos, ataque fruta bem presente, groselha, com uma acidez interessante, retrogosto média duração notas de amargor remetendo a tabaco e alcool.",Product,,
Excelente escolha para o Clube One. Salut!,,,
"Excelente vinho, gostei muito. Saboroso, frutado e médio corpo.",Product,,
"Decepcionante. ""Na boca: Marcadamente frutado. Procurei, procurei e não encontrei ...",Product,,
"Será que o meu estava estragado? Detestei, sabor forte de álcool.",Product,,
Vinho leve e muito saboroso.,Product,,
"4 estrelas pela minha mulher que gostou, eu teria dado 3...",,,
"Vinho de coloração rubi profundo, com taninos marcantes e de sabor complexo. Combinou muito bem com strogonoff.",Product,,
"Muito bom vinho, harmonizou perfeitamente com a receita de hambúrguer com molho de iogurte da revista. Tinto leve e fresco, vai muito bem no calor que tem feito.",Product,,
"Espetacular! Quero deixar registrado, que numa confraternização de amigos, foram unânimes os elogios ao vinho. Muito obrigado Wine por nos proporcionar este prazer! Parabéns à equipe.",,Store,
Bom vinho. Grata surpresa. Parabéns equipe wine!,Product,,
"Que bela surpresa! No pacote One foi de longe um dos melhores vinhos que recebemos. Bouquet intenso e equilibrado mostrando os taninos balanceados, muito bom! Não muito persistente mas excelente",Product,,
Excelente vinho!!!,Product,,
"Excelente vinho. Segui a sugestão de harmonização com a batata hasselback ficou maravilhoso, também harmonizou muitíssimo bem com queijo de cabra cablanca.",Product,,
"Frutado, leve e muito saboroso....gostei bastante.",Product,,
"Este vinho conseguiu a proeza de ser um pouco menos ruim do que o outro enviado no Clube Classic. Mas, mesmo assim, não agradou de modo algum. Procuramos - e com muito esforço - encontrar os tais ""encantadores aromas de frutas vermelhas maduras"" e não encontramos nada encantador nesse vinho. Sinto que - como outros já comentaram - a WINE deu um ""downgrade"" no padrão do Clube Classic, puxando-o para um patamar de qualidade bem inferior, mas mantendo o preço de antes!",Product,,
"Excelente custo beneficio. Vinho equilibrado, superior e fino. Um dos melhores que recebi em 3 anos de Wine.",Product,,
Decepção... Vinho desequilibrado e nada atraente. Me surpreende MUITO as avaliações tão positivas para um vinho tão ruim...,Product,,
"Bateu com a descrição. É muito bom, persistente e os taninos são presentes, mas redondos. Excelente seleção!",Product,,
"Vinho descomplicado, com aromas suaves de ameixa, tabaco e cedro (como apontado pelo sommelier); corpo equilibrado e taninos leves, com toque sutil de madeira, Boa persistência. Como ""one"", vale a nota e a recomendação.",Product,,
"Frutado, corpo entre leve e médio, paladar aveludado e com final saboroso. Vinho bem feito e ótimo para a faixa de preço. Sempre bom ter na adega. E conta com a praticidade da screw cap, apesar de muitos não gostarem...",Product,,
"Um Bordeax de Graves especial. Muito bom. Para quem sabe apreciar vinho de qualidade e discreto. Perfeito para um bom jantar. Diria que com uma certa mineiridade. Companheiro, nunca astro principal.",Product,,
Um bom vinho! Eu esperava mais por ser um vinho australiano. Pois a última edição da Austrália foi muito melhor. Valeu a experiência. Começamos bem o ano com a Wine!!,Product,,
"Bom vinho! Confere mesmo com a descrição do sommelier, acrescentaria no nariz, cereja. Corpo leve, ótimo nesse verão, mas sem perder a complexidade dos aromas e do paladar. Na boca tem um toque meio amadeirado mesmo. Acompanhou muito bem um quibe cru com azeite e a versão assada também!",Product,,
"Este vinho é muito bom, inclusive é melhor que um dos vinhos italianos do Clube Classic que também recebi este mês.",Product,,
Simplesmente maravilhosooo!!! Parabéns wine pelo numero 1 do ano!!,,Store,
"Apreciamos o blend refosco com merlot..gostamos muito..frutado, elegante, taninos macios, frutado..fácil de beber..fiquei supreso por ser safra recente ( 2015)..recomendo.",Product,,
"Bem aromático. Corpo médio-superior, ótimos taninos e persistência. Muito recomendado.",Product,,
Ótimo sabor.,Product,,
Não gostei,,,
Vinho ruim... Não voltaria a compra-lo de jeito nenhum.,Product,,
"Nada me agradou, infelizmente joguei fora. O início já foi pessimo, ao abrir o vinho o aroma era vegetal em decomposição. Neste momento já s perde toda graca de continuar. Na sequência, esse aroma diminui mas o vinho não mostra pra que veio.",Product,,
"Olhos: palha com nuances verdeais Nariz: aroma de rolha, papel molhado e algo que remete a esterco, não condizente ao estilo e evidentemente algum problema com a bebida. Boca: acidez coerente, alcool ok. Difícil de avaliar considerando o aroma terrível. Geral: vinho nitidamente estragado, espero ser reembolsado.",Product,,
"Para quem gosta de uma PURO MALTE como eu, certamente que não vai gostar, mas valeu experiencia. Quero batiza-la com o nome de cerveja TUTTI FRUTI. Saudade da FAXE.",Product,,
Não me agradou... não recomendo!!!,,,
"Não sei se foi algum problema com minha garrafa, mas não conseguimos tomar sequer o segundo gole. Estava com gosto de podre. Nunca tomei algo tão ruim.",Product,,
"Bom vinho, mas a safra anterior era melhor.",Product,,
"Seriam 3 estrelas se estivesse no Clube One. Não vale mais do que R$ 30,00.",Product,,
"bom vinho verde, perfeito com um bacalhau",Product,,
"Frutado,boa acidez.Harmonizei com moqueca de siri.",Product,,
"Olhos Ruby claro translúcido halos um pouco alaranjados. Nariz Ao Abrir: Baking spices, amora, fechado 30 min: Fruta madura mais doce, principalmente amora, alcool Boca Acidez: média Corpo: suave para medio Álcool: médio alto Açucar: suavemente perceptível Taninos: presente, um pouco agressivos Ataque: fruta suave, madura Retrogosto: média persistência, notas terrosas, especiaria, algo de alecrim",Product,,
Macio??? Uma triste experiência... Não vale.,,,
"Não costumo me pronunciar sobre as seleções, porém essa é certamente uma das piores que já provei desde novembro de 2009. Tão ruim quanto a dos outros australianos da seleção de agosto de 2013 (Free Run Juice - Victoria Park). Sempre que criam uma nova categoria de Clube a Classic piora. Já recebi nessa categoria vinhos como o Herdade do Esporão Reserva e o incrível Lote 43 da Miolo.",Product,,
"Já fiz uma reclamação anteriormente no SAC. Tenho notado que desde que foi criado o Clube Advanced, a qualidade dos vinhos da Classic caíram muito. Este vinho especificamente, para mim não justifica o preço. Tomaria outros, com qualidade muito superior, com preços mais econômicos. Espero que os próximos rótulos da Classic voltem a me surpreender, pois estou com grande propensão a cancelar meu contrato.",,Store,
"Eu gostei muito deste vinho e espero que ele entre em promoção para eu comprar mais! É um vinho suave, despretensioso que pode ser bebido sozinho ou acompanhando alguma carne.",Product,,
"Foi só abrir, para já sentir seu aroma. Cerveja deliciosa e muito aromática, essência de laranja bem marcante.",Product,,
"Como o outro da seleção , vinho não acrescentou nada como experiência , só um pouco pior .",Product,,
"Compraria mais , quando chegar ao preço do clube . Esse ano até Abril/2017 não tem nada bom e esse parei pela primeira vez para avaliar . Excelente em todos os aspectos e principalmente quando a esposa também gosta . Harmonização total.",Product,,
"Vinho muito ruim, não apresenta os aromas que estão aqui identificados,em boca os taninos inexpressivos, sem acidez, sem estrutura, e nenhum retrogosto, ou seja, parece mais um suco de uva. Não sei quem avaliou e identificou o que está descrito na ficha técnica, mas não encontrei nada do que foi relatado. Fiz questão de avaliar duas garrafas que recebi, para verificar se era um problema específico, mas estão exatamente iguais. Uma escolha infeliz para seleção.",Product,,
"Esse tinto muito adocicado. Parece muito com um certo Red Wood Creek Pinot Noir, muito criticado pelos sócios .",Product,,
